SAMPLE_ID,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,TARGET
486,0.08200805182797212,0.9534457319139391,0.75,0.75,0.5,0.941807164892424,0.75,0.558192835107576,0.11638567021515211,0.5,0.11638567021515211,0.941807164892424,0.75,0.941807164892424,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
487,0.07576145596752794,1.0,0.5453032172664104,0.3179548258996156,0.7273483913667949,0.7273483913667949,1.0,0.75,0.9093935654671792,0.2726516086332052,0.0,1.0,0.75,0.2953032172664104,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
488,0.16177417960683443,0.4,0.75,0.5954034976667282,0.30919300466654365,0.6908069953334564,1.0,0.6545965023332718,0.8454034976667282,0.09540349766672818,0.5591930046665436,0.9045965023332718,0.8091930046665436,0.8454034976667282,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
489,0.12141220557604294,0.32350760174656745,1.0,1.0,0.25,0.6543845021832093,0.5956154978167907,1.0,0.6543845021832093,0.25,0.5956154978167907,1.0,0.8456154978167907,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
490,0.08995857838709245,1.0,0.75,1.0,0.504192278548303,1.0,0.9916154429033941,1.0,0.25419227854830295,0.5,0.004192278548302952,0.5083845570966059,0.754192278548303,0.995807721451697,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
491,0.04274121110563975,0.906647421350404,0.75,0.75,0.25,0.48338144662398996,0.75,0.48338144662398996,0.8666907233119949,0.25,0.75,0.51661855337601,0.75,0.8833092766880051,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
492,0.1061553741862482,0.6560238373054719,0.75,1.0,0.7149851016840801,0.75,1.0,1.0,1.0,0.0,0.5,0.9299702033681603,0.75,0.7850148983159199,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
493,0.10718737278430204,0.536061507717556,0.8299231153530551,1.0,1.0,0.8299231153530551,0.8299231153530551,0.8299231153530551,0.3299231153530551,0.34015376929388985,0.34015376929388985,0.3299231153530551,0.3299231153530551,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
494,0.11538461538461539,1.0,0.8873751870076143,1.0,0.75,0.8873751870076143,0.8626248129923857,0.38737518700761425,0.36262481299238575,0.5,0.5,0.5,0.5247503740152285,0.6373751870076143,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
495,0.1663265394574393,0.8,0.9933675194200667,0.9966837597100333,0.49336751942006674,1.0,0.9966837597100333,1.0,0.5,0.5,0.5033162402899667,1.0,0.7533162402899667,0.7533162402899667,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
496,0.11834862791359729,0.9422017556848528,0.9711008778424264,1.0,0.9711008778424264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
497,0.2764524130493018,0.6620270692926764,0.5775338366158456,0.6408220544613848,0.5316441089227697,0.6408220544613848,0.6408220544613848,0.75,0.75,0.75,0.8591779455386152,0.8591779455386152,0.8591779455386152,1.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
498,0.11044337817256518,0.6312499015239497,0.75,1.0,0.346354125634979,0.75,0.75,0.75,0.5,0.5,0.75,0.903645874365021,0.75,0.346354125634979,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
499,0.16850892653822983,0.40319325044404286,0.7539915630550535,0.5079831261101071,0.5079831261101071,0.5079831261101071,1.0,0.7539915630550535,0.7539915630550535,0.0,0.7380253108348394,1.0,1.0,0.7539915630550535,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
500,0.132145109270943,1.0,1.0,0.6154469128110744,0.8845530871889256,1.0,0.75,1.0,0.05772345640553725,0.5,0.05772345640553725,0.5577234564055372,1.0,0.05772345640553725,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
501,0.13484550087112793,0.5446152796156071,0.75,0.9397436334934971,0.5,0.75,0.4397436334934971,0.37051273301300586,0.37051273301300586,0.5,0.75,0.8794872669869942,0.75,0.3102563665065029,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
502,0.158545218431422,1.0,1.0,0.8416317594127292,1.0,1.0,0.9208158797063646,1.0,0.6832635188254582,0.8416317594127292,0.0,0.8416317594127292,1.0,0.6832635188254582,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
503,0.10538452968673387,0.5560013368869516,0.75,0.8049983288913105,0.8475008355543447,1.0,0.5975008355543447,0.9024991644456553,0.8475008355543447,0.5975008355543447,0.34750083555434474,0.75,0.75,0.8475008355543447,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
504,0.13611767726379737,1.0,0.5417012720659589,0.25,0.6665974558680822,0.5,1.0,0.5,1.0,0.041701272065958916,0.7082987279340411,0.75,0.3751038161978768,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
505,0.10034147880118241,0.46934586140310885,0.956658836623057,0.9133176732461139,1.0,1.0,0.13002349013082906,0.956658836623057,0.38002349013082903,0.956658836623057,0.9133176732461139,0.33668232675388604,0.956658836623057,1.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
506,0.09977078480957027,1.0,0.6522348481066897,0.9022348481066897,0.9022348481066897,1.0,1.0,0.9022348481066897,1.0,0.0977651518933102,0.75,1.0,0.9022348481066897,0.9022348481066897,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
507,0.12820512820512822,0.9635527824423875,0.75,0.7044409780529844,0.45444097805298445,0.9544409780529844,0.75,0.7044409780529844,0.75,0.34111804389403116,0.13667706584104675,0.75,0.7044409780529844,0.5455590219470156,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
508,0.13475285667481163,0.8489277179364696,0.8111596474205869,0.75,0.5611596474205869,0.75,0.75,0.75,0.4388403525794131,0.5611596474205869,0.5,0.8111596474205869,0.75,0.6888403525794131,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
509,0.09711338622447122,1.0,0.75,0.75,0.6437110313771888,0.8937110313771888,0.8937110313771888,0.8937110313771888,0.8562889686228112,0.14371103137718882,0.6062889686228112,0.6062889686228112,0.6437110313771888,0.75,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
510,0.11538461538461539,1.0,0.6980145842829528,0.75,0.75,0.8019854157170472,0.8019854157170472,0.9480145842829528,1.0,0.4480145842829528,0.75,1.0,0.9480145842829528,0.5519854157170472,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
511,0.20719869693461593,0.7135400655639984,0.8580749180450021,1.0,0.35807491804500213,1.0,1.0,1.0,1.0,0.14192508195499787,0.6080749180450021,0.7161498360900043,1.0,0.75,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
512,0.07652162445569798,0.8062626584911118,1.0,0.7578283231138896,0.7421716768861104,0.5,1.0,0.75,0.24217167688611035,0.9843433537722207,0.726515030658331,0.7578283231138896,0.9921716768861104,0.9921716768861104,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
513,0.12416114806653844,1.0,1.0,0.7894288063512503,0.7105711936487497,1.0,0.9605711936487497,1.0,0.25,0.5,0.03942880635125037,0.9605711936487497,1.0,0.8817135809462489,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
514,0.1897309811984495,0.8,0.8875614666575586,1.0,0.5,0.6626843999726757,0.8875614666575586,0.8875614666575586,0.5,0.5,0.5,0.8875614666575586,0.75,0.75,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
515,0.11807307087174836,0.679030047200363,0.9012124409995463,0.6975751180009072,0.5,0.75,0.5987875590004537,1.0,0.0987875590004536,0.5,0.5,0.75,0.6975751180009072,0.9012124409995463,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
516,0.14102564102564105,0.7706635463175178,0.7683352835515515,0.7683352835515515,0.25,0.75,0.7316647164484485,1.0,0.75,0.25,0.5,0.5366705671031029,0.75,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
517,0.21911446291965458,0.5090912016574316,1.0,0.8181820010358948,0.5,0.8636359979282104,0.75,0.8636359979282104,0.5,0.3181820010358948,0.3181820010358948,0.75,0.75,0.8181820010358948,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
518,0.19283019727134598,0.5306163075223342,0.6683648077985411,0.9183648077985411,0.3367296155970823,1.0,0.9183648077985411,1.0,0.6683648077985411,0.3316351922014589,0.9183648077985411,0.8316351922014589,1.0,0.8316351922014589,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
519,0.056789179815315394,0.8281775897621598,0.4647780127973003,0.8573890063986501,0.6073890063986501,1.0,1.0,0.8926109936013499,0.6073890063986501,0.3573890063986501,0.2147780127973003,1.0,0.6426109936013499,1.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
520,0.08974358974358973,0.6083337040103295,0.75,0.619791434993544,0.880208565006456,0.880208565006456,0.75,0.75,1.0,0.869791434993544,0.619791434993544,0.869791434993544,0.869791434993544,1.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
521,0.4425087195313481,0.0,0.8183800462919306,0.0,0.0,0.18946001543064353,0.18946001543064353,0.0,0.0,0.06053998456935647,0.0,0.18946001543064353,0.12107996913871294,0.75,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
522,0.1052892182758921,0.5212559025519584,0.700784939094974,0.700784939094974,0.0,0.5,0.45078493909497397,0.0,0.0,0.04921506090502603,0.0,0.0,0.25,0.34843012181005206,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
523,0.4245999674643058,0.10593987311079232,0.1324248413884904,0.1324248413884904,0.0,0.25,0.0,0.0,0.1324248413884904,0.2648496827769808,0.0,0.0,0.1324248413884904,0.1324248413884904,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
524,0.537398919288131,0.2,0.49585578522371077,0.24585578522371074,0.0,0.49585578522371077,0.25,0.004144214776289262,0.0,0.5041442147762892,0.0,0.004144214776289262,0.25,0.0,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
525,0.39713447242168026,0.2,0.4508816681665852,0.0,0.0,0.15029388938886173,0.34970611061113827,0.0,0.0,0.5,0.15029388938886173,0.25,0.5,0.30058777877772347,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
526,0.4651920113777477,0.2,0.295892031695154,0.25,0.0,0.295892031695154,0.04589203169515402,0.0,0.20410796830484598,0.5,0.0,0.0,0.25,0.20410796830484598,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
527,0.42824756089783206,0.0,0.40124115626158663,0.0,0.0,0.05041371875386222,0.05041371875386222,0.0,0.0,0.19958628124613778,0.0,0.05041371875386222,0.39917256249227556,0.75,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
528,0.05707887989610627,0.15071754396542947,0.32535877198271473,0.25,0.21232061400864263,0.25,0.21232061400864263,0.0,0.03767938599135737,0.25,0.0,0.1130381579740721,0.07535877198271473,0.25,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
529,0.10235387751946876,0.29508073395556883,0.36885091744446097,0.36885091744446097,0.0,0.24590061162964066,0.24590061162964066,0.0,0.0,0.0,0.0,0.0,0.12295030581482033,0.12295030581482033,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
530,0.44091827709720216,0.13916256135817637,0.32604679830227956,0.17395320169772047,0.0,0.17395320169772047,0.07604679830227953,0.0,0.17395320169772047,0.5,0.30418719320911813,0.07604679830227953,0.25,0.25,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
